State, parcel level, k, n, m, s, number of fixings, percent fixed, time, 
VA,tract,11,612,1631,28,146,6.64,1821.27
VA,tract,11,612,1631,29,102,4.64,1976.07
PA,tract,17,612,1631,25,1893,54.93,1010.33
PA,tract,17,612,1631,24,1964,56.99,736.21
MS,county,4,612,1631,27,1,1.22,0.19
MS,county,4,612,1631,26,1,1.22,0.19
LA,county,6,612,1631,09,64,100.00,0.0
LA,county,6,612,1631,08,64,100.00,0.0
PA,tract,17,612,1631,52,1,0.03,17940.74
LA,tract,6,612,1631,16,11,0.79,196.21
PA,tract,17,612,1631,53,0,0.00,15211.42
LA,tract,6,612,1631,17,1,0.07,168.18
AL,tract,7,612,1631,19,1,0.07,230.72
AL,tract,7,612,1631,18,23,1.60,236.55
OH,tract,15,612,1631,26,20,0.63,14150.7
OH,tract,15,612,1631,27,8,0.25,10781.01
MS,tract,4,612,1631,16,45,5.13,28.65
MS,tract,4,612,1631,17,10,1.14,21.66
VA,tract,11,612,1631,16,1081,49.18,300.71
VA,tract,11,612,1631,17,955,43.45,420.65
TN,tract,9,612,1631,44,42,2.47,1514.21
TN,tract,9,612,1631,45,22,1.29,1814.04
MS,county,4,612,1631,19,1,1.22,0.2
MS,county,4,612,1631,18,1,1.22,0.2
NC,tract,14,612,1631,31,23,0.86,3318.83
VA,tract,11,612,1631,25,303,13.79,1444.99
NC,tract,14,612,1631,30,32,1.20,3330.8
VA,tract,11,612,1631,24,363,16.52,1289.8
NJ,tract,12,612,1631,23,763,34.98,1099.97
PA,tract,17,612,1631,28,1634,47.42,1355.53
PA,tract,17,612,1631,29,1482,43.01,1709.3
NJ,tract,12,612,1631,22,797,36.54,955.28
SC,county,7,612,1631,06,46,100.00,0.0
SC,county,7,612,1631,07,46,100.00,0.0
OH,tract,15,612,1631,15,3168,100.00,1454.91
OH,tract,15,612,1631,14,3168,100.00,1010.89
AL,county,7,612,1631,09,67,100.00,0.0
AL,county,7,612,1631,08,67,100.00,0.0
PA,tract,17,612,1631,16,2486,72.14,138.62
PA,tract,17,612,1631,17,2426,70.40,195.7
MS,county,4,612,1631,14,1,1.22,0.19
MS,county,4,612,1631,15,1,1.22,0.19
TN,tract,9,612,1631,48,0,0.00,2223.78
AL,tract,7,612,1631,14,641,44.61,2223.42
AL,tract,7,612,1631,15,340,23.66,404.0
LA,county,6,612,1631,04,64,100.00,0.0
LA,county,6,612,1631,05,64,100.00,0.0
GA,tract,14,612,1631,16,421,15.06,553.57
GA,tract,14,612,1631,17,294,10.52,761.19
TN,tract,9,612,1631,34,375,22.05,638.82
AL,county,7,612,1631,03,67,100.00,0.0
TN,tract,9,612,1631,35,336,19.75,582.18
GA,tract,14,612,1631,22,2,0.07,1306.39
GA,tract,14,612,1631,23,0,0.00,1460.82
AL,tract,7,612,1631,20,0,0.00,227.02
MS,county,4,612,1631,20,1,1.22,0.2
MS,county,4,612,1631,21,1,1.22,0.19
PA,tract,17,612,1631,22,2109,61.20,499.15
NJ,tract,12,612,1631,29,138,6.33,2172.26
NJ,tract,12,612,1631,28,211,9.67,2045.24
PA,tract,17,612,1631,23,2035,59.05,681.11
OH,tract,15,612,1631,21,1574,49.68,7563.83
OH,tract,15,612,1631,20,1705,53.82,19959.36
IL,tract,17,612,1631,31,25,0.77,4246.94
IL,tract,17,612,1631,30,98,3.00,4269.46
TN,tract,9,612,1631,43,57,3.35,1276.79
TN,tract,9,612,1631,42,75,4.41,1396.87
MI,tract,13,612,1631,32,6,0.20,4945.51
MI,tract,13,612,1631,33,0,0.00,4487.14
NJ,tract,12,612,1631,17,1158,53.09,418.26
NJ,tract,12,612,1631,16,1271,58.28,281.89
TN,tract,9,612,1631,29,577,33.92,355.71
TN,tract,9,612,1631,28,616,36.21,281.06
TX,tract,38,612,1631,13,6896,100.00,65.95
TX,tract,38,612,1631,12,6896,100.00,0.0
IL,tract,17,612,1631,13,2258,69.16,1910.59
NJ,tract,12,612,1631,34,5,0.23,2535.44
NJ,tract,12,612,1631,35,0,0.00,2678.35
NC,tract,14,612,1631,26,158,5.91,2908.25
VA,tract,11,612,1631,32,1,0.05,2361.89
NC,tract,14,612,1631,27,120,4.49,3089.29
VA,tract,11,612,1631,33,0,0.00,2501.29
TN,tract,9,612,1631,17,1250,73.49,26.01
TN,tract,9,612,1631,16,1270,74.66,21.02
MO,tract,8,612,1631,23,1654,100.00,456.09
MO,tract,8,612,1631,22,1654,100.00,330.01
PA,tract,17,612,1631,48,212,6.15,8665.38
PA,tract,17,612,1631,49,147,4.27,9266.66
MD,tract,8,612,1631,20,32,2.17,245.96
MD,tract,8,612,1631,21,31,2.10,250.98
NC,tract,14,612,1631,18,1037,38.81,5077.41
NC,tract,14,612,1631,19,762,28.52,4455.22
PA,tract,17,612,1631,35,1037,30.09,3005.27
PA,tract,17,612,1631,34,1084,31.46,2846.04
MS,county,4,612,1631,37,1,1.22,0.19
MS,county,4,612,1631,36,1,1.22,0.19
MD,tract,8,612,1631,14,198,13.42,2300.24
MD,tract,8,612,1631,15,130,8.81,181.83
IL,tract,17,612,1631,18,1374,42.08,2205.11
TX,tract,38,612,1631,19,2762,40.05,47583.47
IL,tract,17,612,1631,19,1238,37.92,3205.03
TX,tract,38,612,1631,18,3536,51.28,34093.26
TN,tract,9,612,1631,23,965,56.73,161.15
TN,tract,9,612,1631,22,1059,62.26,1830.51
MO,tract,8,612,1631,17,1654,100.00,0.0
MO,tract,8,612,1631,16,1654,100.00,0.0
MI,tract,13,612,1631,25,839,27.81,3624.9
MI,tract,13,612,1631,24,1015,33.64,3262.88
NC,tract,14,612,1631,13,2672,100.00,84.64
MS,county,4,612,1631,09,1,1.22,0.11
MS,county,4,612,1631,08,2,2.44,0.11
PA,tract,17,612,1631,42,687,19.94,5761.02
PA,tract,17,612,1631,43,598,17.35,5936.64
IL,tract,17,612,1631,26,322,9.86,3595.88
IL,tract,17,612,1631,27,259,7.93,3772.37
TX,tract,38,612,1631,26,356,5.16,86499.11
MS,county,4,612,1631,40,1,1.22,0.21
MS,county,4,612,1631,41,1,1.22,0.19
MO,tract,8,612,1631,29,71,4.29,1984.96
MO,tract,8,612,1631,28,138,8.34,3426.18
SC,tract,7,612,1631,15,245,18.52,162.44
SC,tract,7,612,1631,14,303,22.90,2122.48
AL,county,7,612,1631,07,67,100.00,0.0
TN,tract,9,612,1631,30,542,31.86,354.49
AL,county,7,612,1631,06,67,100.00,0.0
TN,tract,9,612,1631,31,512,30.10,419.22
PA,tract,17,612,1631,26,1827,53.02,1120.71
PA,tract,17,612,1631,27,1747,50.70,1261.86
SC,county,7,612,1631,08,46,100.00,0.0
SC,county,7,612,1631,09,46,100.00,0.0
MS,county,4,612,1631,24,1,1.22,0.19
MS,county,4,612,1631,25,1,1.22,0.19
IL,tract,17,612,1631,34,0,0.00,5350.88
LA,tract,6,612,1631,15,59,4.25,186.31
PA,tract,17,612,1631,51,9,0.26,14707.35
LA,tract,6,612,1631,14,122,8.79,2189.08
PA,tract,17,612,1631,50,86,2.50,10723.69
MS,tract,4,612,1631,15,100,11.39,29.86
GA,tract,14,612,1631,18,189,6.76,1003.74
OH,tract,15,612,1631,25,944,29.80,10304.48
GA,tract,14,612,1631,19,101,3.61,1124.26
OH,tract,15,612,1631,24,1166,36.81,13452.14
NJ,tract,12,612,1631,13,1691,77.53,123.67
PA,tract,17,612,1631,18,2375,68.92,198.41
PA,tract,17,612,1631,19,2328,67.56,226.7
NJ,tract,12,612,1631,12,1853,84.96,76.96
VA,tract,11,612,1631,15,1162,52.87,228.11
VA,tract,11,612,1631,14,1283,58.37,146.08
TN,tract,9,612,1631,47,2,0.12,1958.92
TN,tract,9,612,1631,46,7,0.41,2060.85
SC,county,7,612,1631,03,46,100.00,0.0
VA,tract,11,612,1631,21,555,25.25,1010.93
VA,tract,11,612,1631,20,675,30.71,805.51
NC,tract,14,612,1631,34,0,0.00,3692.07
NJ,tract,12,612,1631,27,277,12.70,1931.82
NJ,tract,12,612,1631,26,336,15.41,1998.27
MS,county,4,612,1631,10,1,1.22,0.14
MS,county,4,612,1631,11,1,1.22,0.23
NJ,tract,12,612,1631,19,949,43.51,661.15
NJ,tract,12,612,1631,18,1055,48.37,508.04
PA,tract,17,612,1631,13,2717,78.85,1045.44
MO,tract,8,612,1631,30,18,1.09,1578.79
MO,tract,8,612,1631,31,1,0.06,1374.59
SC,tract,7,612,1631,21,4,0.30,274.07
SC,tract,7,612,1631,20,25,1.89,262.92
MS,county,4,612,1631,33,1,1.22,0.19
MS,county,4,612,1631,32,1,1.22,0.19
PA,tract,17,612,1631,31,1279,37.12,2265.23
PA,tract,17,612,1631,30,1376,39.93,1841.15
NC,tract,14,612,1631,28,85,3.18,3060.96
NC,tract,14,612,1631,29,52,1.95,3208.07
TN,tract,9,612,1631,27,652,38.33,253.12
AL,county,7,612,1631,10,67,100.00,0.0
TN,tract,9,612,1631,26,712,41.86,289.5
AL,county,7,612,1631,11,67,100.00,0.0
NC,tract,14,612,1631,16,2341,87.61,6714.83
NC,tract,14,612,1631,17,1834,68.64,13920.26
MI,tract,13,612,1631,21,1389,46.04,2027.49
MI,tract,13,612,1631,20,1494,49.52,1905.56
TN,tract,9,612,1631,19,1209,71.08,49.4
TN,tract,9,612,1631,18,1228,72.19,71.32
TX,tract,38,612,1631,23,1044,15.14,89167.9
IL,tract,17,612,1631,22,792,24.26,4472.24
TX,tract,38,612,1631,22,1290,18.71,121450.02
IL,tract,17,612,1631,23,668,20.46,4048.14
PA,tract,17,612,1631,46,339,9.84,6681.25
PA,tract,17,612,1631,47,277,8.04,8043.87
IL,tract,17,612,1631,16,1692,51.82,1092.5
TX,tract,38,612,1631,17,5281,76.58,11299.0
IL,tract,17,612,1631,17,1504,46.06,1615.55
TX,tract,38,612,1631,16,6896,100.00,2381.61
NM,county,3,612,1631,04,33,100.00,0.0
MO,tract,8,612,1631,19,1654,100.00,5.14
MO,tract,8,612,1631,18,1654,100.00,0.0
NJ,tract,12,612,1631,30,100,4.59,2394.09
NJ,tract,12,612,1631,31,73,3.35,2372.94
NC,tract,14,612,1631,22,439,16.43,2646.84
NC,tract,14,612,1631,23,348,13.02,2781.53
MI,tract,13,612,1631,15,2646,87.70,452.12
MI,tract,13,612,1631,14,3017,100.00,238.75
MS,county,4,612,1631,39,1,1.22,0.19
MS,county,4,612,1631,38,1,1.22,0.19
IL,tract,17,612,1631,28,212,6.49,3856.05
IL,tract,17,612,1631,29,155,4.75,3883.13
MO,tract,8,612,1631,27,1654,100.00,1174.13
MO,tract,8,612,1631,26,1654,100.00,1042.05
MD,tract,8,612,1631,24,22,1.49,305.72
MD,tract,8,612,1631,25,17,1.15,318.67
MS,county,4,612,1631,07,7,8.54,0.09
MS,county,4,612,1631,06,12,14.63,0.05
MI,tract,13,612,1631,18,1716,56.88,1171.54
MI,tract,13,612,1631,19,1595,52.87,1415.92
PA,tract,17,612,1631,36,999,28.99,2941.1
PA,tract,17,612,1631,37,960,27.86,3669.92
MS,county,4,612,1631,34,1,1.22,0.19
MS,county,4,612,1631,35,1,1.22,0.19
MD,tract,8,612,1631,17,56,3.80,222.91
MD,tract,8,612,1631,16,67,4.54,193.15
MO,tract,8,612,1631,14,1654,100.00,0.0
MO,tract,8,612,1631,15,1654,100.00,0.0
TN,tract,9,612,1631,20,1179,69.31,1000.23
TN,tract,9,612,1631,21,1136,66.78,131.96
MI,tract,13,612,1631,26,724,24.00,4043.03
MI,tract,13,612,1631,27,581,19.26,4481.71
MD,tract,8,612,1631,29,5,0.34,800.37
MD,tract,8,612,1631,28,8,0.54,653.16
IL,tract,17,612,1631,25,437,13.38,3694.24
TX,tract,38,612,1631,24,783,11.35,88116.69
IL,tract,17,612,1631,24,526,16.11,3823.53
TX,tract,38,612,1631,25,566,8.21,159657.58
PA,tract,17,612,1631,41,760,22.05,4848.23
PA,tract,17,612,1631,40,823,23.88,4824.92
VA,tract,11,612,1631,31,38,1.73,2107.34
NC,tract,14,612,1631,25,189,7.07,2982.14
VA,tract,11,612,1631,30,68,3.09,2012.17
NC,tract,14,612,1631,24,251,9.39,2904.64
MO,tract,8,612,1631,20,1654,100.00,702.71
MO,tract,8,612,1631,21,1654,100.00,1131.84
TN,tract,9,612,1631,14,1354,79.60,18.92
TN,tract,9,612,1631,15,1286,75.60,14.16
LA,county,6,612,1631,10,64,100.00,0.0
MD,tract,8,612,1631,23,28,1.90,331.04
MD,tract,8,612,1631,22,30,2.03,294.06
MS,county,4,612,1631,00,82,100.00,0.0
GA,tract,14,612,1631,21,12,0.43,1271.69
GA,tract,14,612,1631,20,46,1.65,1261.8
SC,tract,7,612,1631,13,456,34.47,1671.8
TN,tract,9,612,1631,37,272,15.99,852.1
TN,tract,9,612,1631,36,304,17.87,753.62
MS,county,4,612,1631,23,1,1.22,0.19
MS,county,4,612,1631,22,1,1.22,0.19
PA,tract,17,612,1631,21,2189,63.52,499.39
PA,tract,17,612,1631,20,2267,65.79,324.78
OH,tract,15,612,1631,22,1446,45.64,13762.93
OH,tract,15,612,1631,23,1266,39.96,29477.68
IL,tract,17,612,1631,32,9,0.28,4532.63
IL,tract,17,612,1631,33,2,0.06,4849.31
TN,tract,9,612,1631,40,120,7.05,1372.75
TN,tract,9,612,1631,41,95,5.58,1135.69
NJ,tract,12,612,1631,14,1537,70.47,173.86
NJ,tract,12,612,1631,15,1380,63.27,224.77
VA,tract,11,612,1631,13,1366,62.15,164.27
MI,tract,13,612,1631,31,54,1.79,5695.55
MI,tract,13,612,1631,30,150,4.97,5429.37
VA,tract,11,612,1631,26,237,10.78,1514.29
NC,tract,14,612,1631,32,12,0.45,3295.65
VA,tract,11,612,1631,27,190,8.64,1709.05
NC,tract,14,612,1631,33,5,0.19,3559.1
NJ,tract,12,612,1631,20,880,40.35,713.44
NJ,tract,12,612,1631,21,830,38.06,807.43
SC,county,7,612,1631,05,46,100.00,0.0
SC,county,7,612,1631,04,46,100.00,0.0
MS,county,4,612,1631,29,1,1.22,0.19
MS,county,4,612,1631,28,1,1.22,0.19
SC,tract,7,612,1631,18,100,7.56,203.47
OH,tract,15,612,1631,16,3167,99.97,2992.53
OH,tract,15,612,1631,17,3167,99.97,2460.97
SC,tract,7,612,1631,19,68,5.14,228.19
PA,tract,17,612,1631,15,2547,73.91,124.64
PA,tract,17,612,1631,14,2626,76.20,94.93
VA,tract,11,612,1631,18,872,39.67,509.56
VA,tract,11,612,1631,19,795,36.17,579.44
MS,county,4,612,1631,17,1,1.22,0.2
MS,county,4,612,1631,16,1,1.22,0.2
LA,county,6,612,1631,07,64,100.00,0.0
LA,county,6,612,1631,06,64,100.00,0.0
LA,tract,6,612,1631,18,0,0.00,154.87
AL,tract,7,612,1631,17,89,6.19,249.07
AL,tract,7,612,1631,16,203,14.13,290.14
GA,tract,14,612,1631,15,583,20.85,412.92
OH,tract,15,612,1631,28,0,0.00,9700.75
GA,tract,14,612,1631,14,769,27.50,340.82
MS,tract,4,612,1631,18,0,0.00,21.51
